state_name,place,lon,lat,county
Vermont,Shaftsbury,-73.19122,43.00869,Bennington
Vermont,Sheldon,-72.94291,44.88171,Franklin
Vermont,Sheldon Springs,-72.97763,44.90616,Franklin
Vermont,Smuggler's Notch,-72.79568,44.55533,Lamoille
Vermont,Smugglers Notch,-72.79568,44.55533,Lamoille
Vermont,South Hero,-73.30235,44.64532,Grand Isle
Vermont,South Londonderry,-72.81426,43.19285,Windham
Vermont,Taftsville,-72.46898,43.63063,Windsor
Vermont,Tinmouth,-73.04955,43.44868,Rutland
Vermont,Townsend,-72.66759,43.0473,Windham
Vermont,Tunbridge,-72.49121,43.8909,Orange
Vermont,West Danville,-72.1951,44.4095,Caledonia
Vermont,West Hartford,-72.41759,43.71229,Windsor
Vermont,Westfield,-72.42844,44.88949,Orleans
Vermont,Westminster Station,-72.43925,43.08563,Windham
Vermont,Weston,-72.79315,43.29119,Windsor
Virgin Islands of the U.S.,Bethlehem,-64.79376,17.73136,St. Croix
Virgin Islands of the U.S.,French Village,-64.94209,18.33829,St. Thomas
Virgin Islands of the U.S.,La Vallee,-64.80306,17.77778,St. Croix
Virgin Islands of the U.S.,Saint John,-64.79375,18.33134,St. John
Virgin Islands of the U.S.,Williams,-64.83542,17.69998,St. Croix
Virginia,Appalachia,-82.78183,36.90676,Wise
Virginia,Blue Ridge Mountains,-78.15055,38.85234,Warren
Virginia,Blue Ridge Parkway,-80.64257,36.67208,Carroll
Virginia,Camp Lee,-83.14378,36.68176,Lee
Virginia,Corbin Hollow,-78.31973,38.56818,Madison
Virginia,Dennison,-81.90651,36.95567,Russell
Virginia,Fort Monroe,-76.30739,37.00399,Elizabeth City
Virginia,Fort Myer,-77.07754,38.87186,Arlington
Virginia,Fort Story,-76.01915,36.92525,Princess Anne
Virginia,Frederick,-78.14698,39.14316,Frederick
Virginia,Hampton,-76.34522,37.02987,Hampton City
Virginia,Hughes River,-78.21889,38.53985,Rappahannock
Virginia,Java,-79.2278,36.83597,Pittsylvania
Virginia,Langley Field,-76.36055,37.08288,Elizabeth City
Virginia,Little Creek,-81.46188,36.66027,Grayson
Virginia,McGaheysville,-78.73224,38.37124,Rockingham
Virginia,Milford,-77.37331,38.02319,Caroline
Virginia,Monticello,-78.45251,38.01042,Albemarle
Virginia,National Airport,-77.0372,38.85233,Arlington
Virginia,Nethers,-78.27778,38.5704,Madison
Virginia,Nicholas,-78.46723,37.76598,Fluvanna
Virginia,Nicholson Hollow,-78.29417,38.57373,Madison
Virginia,Old Rag,-78.31417,38.55179,Madison
Virginia,Old Rag Mountain,-78.31417,38.55179,Madison
Virginia,Port Republic,-78.81058,38.29624,Rockingham
Virginia,Portsmouth,-76.29827,36.83543,Portsmouth City
Virginia,Roseland,-78.97586,37.74764,Nelson
Virginia,Rosslyn,-77.07248,38.89678,Arlington
Virginia,Shenandoah National Park,-78.4691,38.49177,Page
Virginia,Shenandoah Valley,-78.84975,38.48346,Rockingham
Virginia,Simonsdale,-76.37772,36.82376,Norfolk
Virginia,Singer's Glen,-78.91336,38.55262,Rockingham
Virginia,Skyline Drive,-78.18619,38.9168,Warren
Virginia,Upper Zion,-77.24303,38.06541,Caroline
Virginia,Virginia Beach,-75.97799,36.85293,Princess Anne
Virginia,Washington National Airport,-77.0372,38.85233,Arlington
Washington,Eureka Flat,-118.57526,46.32569,Walla Walla
Washington,Eureka Flats,-118.57526,46.32569,Walla Walla
Washington,Klickitat,-120.78926,45.873779999999996,Klikatat
Washington,Yakima River,-120.51451,46.63068,Yakima
Washington,Yakima Valley,-120.60507,46.59207,Yakima
West Virginia,Arthurdale,-79.81506,39.49509,Preston
West Virginia,Berkeley Springs,-78.09528,39.49149,Berkeley
West Virginia,Bertha Hill,-79.99229,39.66453,Monongalia
West Virginia,Capels,-81.6015,37.45456,McDowell
West Virginia,Chaplin,-80.02845,39.65059,Monongalia
West Virginia,Davey,-78.73002,39.26066,Hampshire
West Virginia,Dobra,-81.82429,37.93455,Logan
West Virginia,Eatons,-81.31373,39.19619,Wood
West Virginia,Erwin,-79.63839,39.29649,Preston
West Virginia,Freeze Fork,-81.90234,37.86122,Logan
West Virginia,Gormania,-79.34449,39.29288,Grant
West Virginia,Harper's Ferry,-77.73888,39.32538,Jefferson
West Virginia,Hernshaw,-81.60234,38.2251,Kanawha
West Virginia,Institute,-81.76541,38.38371,Kanawha
West Virginia,Jere,-80.03534,39.66703,Monongalia
West Virginia,Kanawha River,-81.8443,38.34287,Kanawha
West Virginia,Kempton,-79.44616,39.21538,Grant
West Virginia,Longacre,-81.30344,38.16761,Fayette
West Virginia,Maidsville,-79.98006,39.68841,Monongalia
West Virginia,Maitland,-81.55149,37.42872,McDowell
West Virginia,Marine,-81.63066,37.46289,McDowell
West Virginia,Mohegan,-81.63066,37.45317,McDowell
West Virginia,Monongahela National Forest,-79.89362,38.55516,Randolph
West Virginia,Pursglove,-80.02618,39.66758,Monongalia
West Virginia,Red House,-81.8968,38.53926,Putnam
West Virginia,Scotts Run,-80.04883,39.66706,Monongalia
West Virginia,Twin Branch,-81.66844,37.47483,McDowell
West Virginia,Tygart Valley,-80.15313,39.465089999999996,Marion
Wisconsin,Alvin,-88.82929,45.98496,Forest
Wisconsin,Bridgeport,-91.05791,43.00915,Crawford
Wisconsin,Millville,-90.93013,43.03332,Grant
Wisconsin,Nelma,-88.81791,46.01968,Forest
Wisconsin,Tipler,-88.63485,45.92496,Florence
Wisconsin,Zachow,-88.36371,44.73221,Shawano
Wyoming,Buford,-105.30471,41.12193,Albany
Wyoming,Cheyenne,-104.82025,41.13998,Laramie
Wyoming,Emblem,-108.39178,44.50579,Big Horn
Wyoming,Grand Tetons,-110.88411,43.75132,Teton
Wyoming,Jackson Hole,-110.73854,43.6066,Teton
Wyoming,Jay Em,-104.36967,42.46135,Goshen
Wyoming,Snake River Valley,-107.65757,41.0358,Carbon
Wyoming,Teton National Forest,-110.32194,43.64742,Teton
